,id,title,popularity,release_date
8684,11576,"It's a Mad, Mad, Mad, Mad World",18.403,1963-11-07
8685,854,The Mask,51.438,1994-07-29
8686,232,Rumble Fish,15.927,1983-10-09
8687,820525,After Everything,85.212,2023-09-13
8688,734265,Love Hard,11.661,2021-11-05
8689,24469,Fish Tank,11.262,2009-09-11
8690,11571,Journey to the Center of the Earth,23.896,1959-12-15
8691,1272,Sunshine,25.954,2007-04-05
8692,41428,Tetsuo: The Iron Man,17.765,1989-07-01
8693,12225,Cashback,22.677,2007-01-17
8694,24752,Dragon Ball Z: Cooler's Revenge,40.088,1991-07-20
8695,12153,White Chicks,83.163,2004-06-23
8696,11971,Much Ado About Nothing,12.855,1993-05-07
8697,11689,Crime Busters,14.504,1977-04-01
8698,11509,Silverado,27.001,1985-07-10
8699,9542,The Hitcher,24.075,1986-01-17
8700,586,Wag the Dog,14.14,1997-12-25
8701,1139566,Through My Window 3: Looking at You,75.175,2024-02-23
8702,458342,Private Life,13.844,2018-10-05
8703,103269,Superman vs. The Elite,12.355,2012-06-12
8704,48303,Certified Copy,8.38,2010-05-18
8705,19703,A Wednesday!,9.058,2008-09-05
8706,9880,The Princess Diaries,41.065,2001-08-03
8707,9812,Thursday,9.156,1998-09-25
8708,839321,Return,6.479,2008-01-01
8709,204082,Homefront,38.175,2013-11-12
8710,16093,Carnival of Souls,14.774,1962-11-02
8711,1662,State of Grace,12.814,1990-09-14
8712,407890,Lean on Pete,13.635,2018-04-06
8713,38366,The Cyclone,10.48,1996-12-20
8714,12502,Silkwood,16.724,1983-12-14
8715,11689,Crime Busters,14.504,1977-04-01
8716,1412,"sex, lies, and videotape",27.988,1989-08-04
8717,961268,Ballerina,47.646,2023-10-05
8718,491472,At Eternity's Gate,14.772,2018-11-15
8719,37495,Four Lions,14.209,2010-05-07
8720,961268,Ballerina,47.646,2023-10-05
8721,491472,At Eternity's Gate,14.772,2018-11-15
8722,37495,Four Lions,14.209,2010-05-07
8723,16153,Alice Doesn't Live Here Anymore,13.63,1974-12-09
8724,11006,Smokey and the Bandit,18.478,1977-05-26
8725,10882,Sleeping Beauty,41.793,1959-02-17
8726,9555,Rabbit-Proof Fence,15.958,2002-02-04
8727,50270,Paprika,87.685,1991-02-13
8728,33680,Grand Hotel,16.774,1932-05-25
8729,2048,"I, Robot",72.751,2004-07-15
8730,602223,The Forever Purge,51.876,2021-06-30
8731,384677,Set It Up,20.138,2018-06-15
8732,180863,T2 Trainspotting,18.22,2017-01-27
8733,50393,Kung Fu Panda Holiday,17.514,2010-11-26
8734,11536,The Misfits,26.796,1961-02-01
8735,11367,Odds and Evens,0.467,1978-10-28
8736,9952,Rescue Dawn,15.269,2006-09-09
8737,591538,The Tragedy of Macbeth,29.667,2021-12-05
8738,339692,Shot Caller,50.583,2017-07-13
8739,274870,Passengers,32.434,2016-12-21
8740,11616,Go for It,13.215,1983-02-01
8741,929590,Civil War,406.56,2024-04-10
8742,116440,"Maggie Simpson in ""The Longest Daycare""",12.414,2012-07-12
8743,10707,The Squid and the Whale,15.706,2005-10-05
8744,10122,Flight of the Navigator,17.904,1986-07-30
8745,465914,If Beale Street Could Talk,12.716,2018-12-14
8746,339987,The Exception,23.751,2017-06-02
8747,11527,Excalibur,15.628,1981-04-10
8748,868,Tsotsi,11.159,2005-12-23
8749,974635,Hit Man,115.291,2024-05-16
8750,335787,Uncharted,98.51,2022-02-10
8751,114955,Let It Shine,12.746,2012-06-15
8752,9430,Go,8.515,1999-04-09
8753,9007,Just Like Heaven,29.495,2005-09-16
8754,3053,The Fearless Vampire Killers,17.153,1967-11-13
8755,1643,Last Tango in Paris,18.091,1972-12-15
8756,614488,Street Flow,8.453,2019-10-12
8757,74534,The Best Exotic Marigold Hotel,10.073,2012-02-23
8758,49018,Insidious,35.159,2011-03-31
8759,14506,The Adventures of Baron Munchausen,15.544,1988-12-07
8760,12101,Soylent Green,20.101,1973-04-18
8761,320,Insomnia,28.31,2002-05-24
8762,664031,Out of My League,9.592,2020-10-22
8763,55787,Water for Elephants,14.555,2011-04-15
8764,46705,Blue Valentine,20.223,2010-12-26
8765,974635,Hit Man,115.291,2024-05-16
8766,741074,Once Upon a Snowman,19.121,2020-10-23
8767,175112,Tinker Bell and the Pirate Fairy,39.579,2014-02-13
8768,62837,Dolphin Tale,13.858,2011-09-22
8769,65215,Family Guy Presents... Stewie Griffin: The Untold Story,12.671,2005-07-23
8770,9778,Serendipity,14.413,2001-10-05
8771,422803,A Shaun the Sheep Movie: Farmageddon,15.904,2019-09-26
8772,164052,The Strange Thing About the Johnsons,13.918,2011-01-22
8773,76025,Shame,19.588,2011-10-02
8774,28053,City Island,9.433,2009-03-06
8775,14637,Nothing But the Truth,15.056,2008-12-19
8776,8390,"Definitely, Maybe",27.95,2008-02-08
8777,6968,The Baader Meinhof Complex,13.618,2008-09-25
8778,758330,"Good Luck to You, Leo Grande",19.845,2022-06-16
8779,354859,The Promise,22.263,2016-12-02
8780,338967,Zombieland: Double Tap,39.108,2019-10-09
8781,37653,The Three Brothers,11.258,1995-12-13
8782,31967,Dante's Inferno: An Animated Epic,21.095,2010-02-09
8783,13675,Frosty the Snowman,13.078,1969-12-07
8784,11329,Runaway Jury,16.111,2003-01-16
8785,10560,Center Stage,17.697,2000-05-12
8786,10236,The Way We Were,15.367,1973-10-17
8787,676,Pearl Harbor,48.044,2001-05-21
8788,1062807,SPY x FAMILY CODE: White,102.175,2023-12-22
8789,422803,A Shaun the Sheep Movie: Farmageddon,15.904,2019-09-26
8790,304410,The Bélier Family,18.029,2014-12-17
8791,48714,The Big Shave,9.789,1967-12-29
8792,24684,An Education,13.704,2009-10-29
8793,11864,Enemy Mine,19.121,1985-12-12
8794,534259,Blinded by the Light,10.24,2019-08-09
8795,363088,Ant-Man and the Wasp,64.329,2018-07-04
8796,164052,The Strange Thing About the Johnsons,13.918,2011-01-22
8797,11033,Dressed to Kill,21.167,1980-07-25
8798,9434,Grosse Pointe Blank,17.251,1997-04-11
8799,1553,The Beat That My Heart Skipped,14.462,2005-03-16
8800,447404,Pokémon Detective Pikachu,34.433,2019-05-03
8801,426613,The Miseducation of Cameron Post,16.597,2018-07-18
8802,228108,The Road Within,15.464,2014-10-24
8803,11820,Mona Lisa Smile,17.552,2003-12-19
8804,10166,The Witches,27.856,1990-05-25
8805,2253,Valkyrie,27.629,2008-12-25
8806,676547,Prey for the Devil,38.735,2022-10-23
8807,31900,Gainsbourg: A Heroic Life,12.006,2010-01-20
8808,883,Coffee and Cigarettes,11.29,2004-03-12
8809,660942,The Innocents,19.697,2021-09-03
8810,204668,Belle and Sebastian,9.78,2013-12-18
8811,120475,Dragon Ball: Episode of Bardock,17.671,2011-12-17
8812,68721,Iron Man 3,79.961,2013-04-18
8813,20077,The Batman vs. Dracula,10.996,2005-10-18
8814,13198,Wristcutters: A Love Story,15.492,2007-10-19
8815,10228,Pokémon: The First Movie,31.511,1998-07-18
8816,8068,Desperado,29.114,1995-08-25
8817,931,Don't Look Now,14.312,1973-01-18
8818,179826,Odd Thomas,17.83,2013-01-29
8819,93456,Despicable Me 2,67.288,2013-06-26
8820,12919,Can't Buy Me Love,26.146,1987-08-14
8821,5876,The Mist,31.986,2007-11-21
8822,1062807,SPY x FAMILY CODE: White,102.175,2023-12-22
8823,12528,Southern Comfort,16.543,1981-09-24
8824,9929,Asterix and Cleopatra,18.456,1968-12-19
8825,659,The Tin Drum,19.277,1979-05-02
8826,760336,Munich: The Edge of War,13.798,2022-01-06
8827,283564,SlugTerra: Return of the Elementals,14.619,2014-08-02
8828,26466,Triangle,43.256,2009-10-16
8829,12244,9,40.639,2009-08-19
8830,10530,Pocahontas,32.734,1995-06-14
8831,1958,8 Women,10.254,2002-02-06
8832,892153,Tom and Jerry Cowboy Up!,20.537,2022-01-24
8833,658760,Isi & Ossi,16.438,2020-02-14
8834,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),52.371,2020-02-05
8835,347031,Swiss Army Man,15.505,2016-06-24
8836,13192,Moonwalker,34.706,1988-10-29
8837,364,Batman Returns,62.267,1992-06-19
8838,617762,The Electrical Life of Louis Wain,21.268,2021-10-21
8839,25196,Crazy Heart,13.03,2009-12-16
8840,25196,Crazy Heart,13.03,2009-12-16
8841,18573,House of Wax,22.354,1953-04-16
8842,484482,Sink or Swim,12.641,2018-10-24
8843,308084,Tangerine,14.193,2015-07-10
8844,85446,Step Up Revolution,23.322,2012-07-26
8845,60670,The Crimson Rivers,11.858,2000-09-27
8846,24420,The Time Traveler's Wife,24.475,2009-08-14
8847,13192,Moonwalker,34.706,1988-10-29
8848,3432,Mr. Brooks,19.753,2007-06-01
8849,2289,Cold Mountain,23.642,2003-12-24
8850,590854,The Hater,12.115,2020-03-06
8851,307103,SK1,6.686,2015-01-07
8852,84329,Robot & Frank,11.516,2012-08-16
8853,11916,Two Mules for Sister Sara,17.251,1970-03-02
8854,10644,The Unbearable Lightness of Being,15.903,1988-02-05
8855,4836,Layer Cake,19.775,2004-09-30
8856,308266,War Dogs,38.128,2016-08-18
8857,35854,Flash Point,20.489,2007-07-26
8858,10027,Unleashed,28.08,2005-02-02
8859,605886,To Catch a Killer,23.962,2023-04-06
8860,400535,Sicario: Day of the Soldado,60.666,2018-06-27
8861,1832,Dogma,21.971,1999-11-12
8862,384680,Hostiles,26.346,2017-12-22
8863,369883,Middle School: The Worst Years of My Life,13.029,2016-10-07
8864,192141,No Escape,26.049,2015-08-26
8865,170657,Journey to the West: Conquering the Demons,31.982,2013-02-07
8866,49519,The Croods,43.604,2013-03-15
8867,9300,Orlando,17.135,1992-12-11
8868,157350,Divergent,54.093,2014-03-14
8869,33583,The Decameron,14.627,1971-08-25
8870,21588,Cemetery Man,21.287,1994-03-25
8871,1999,In the Bedroom,14.582,2001-11-23
8872,1890,Children of a Lesser God,14.339,1986-09-13
8873,436270,Black Adam,109.193,2022-10-19
8874,70667,Kon-Tiki,13.616,2012-08-24
8875,402,Basic Instinct,47.567,1992-03-20
8876,203819,Tracks,0.692,2013-12-19
8877,58522,Boris: The Film,6.829,2011-04-01
8878,500860,The Mustang,16.998,2019-03-15
8879,397538,Borg vs McEnroe,16.529,2017-09-08
8880,79108,Starbuck,10.822,2011-07-27
8881,45284,Outrage,15.661,2010-05-17
8882,1535,Spy Game,18.582,2001-11-18
8883,746131,"Paris, 13th District",13.052,2021-11-03
8884,361292,Suspiria,32.386,2018-10-26
8885,140300,Kung Fu Panda 3,61.556,2016-01-23
8886,38408,Life As We Know It,20.541,2010-10-02
8887,16938,Black Christmas,15.341,1974-10-11
8888,16281,Creepshow,21.39,1982-11-10
8889,14310,Infernal Affairs III,21.465,2003-12-12
8890,2750,24 Hour Party People,13.022,2002-02-13
8891,16270,Career Opportunities,26.827,1991-03-29
8892,12763,Take the Lead,22.196,2006-03-17
8893,11156,Coco Before Chanel,19.16,2009-04-22
8894,10217,The Sweet Hereafter,13.356,1997-09-25
8895,953,Madagascar,86.923,2005-05-25
8896,14410,Notorious,18.73,2009-01-16
8897,11893,Runaway Train,15.069,1985-11-15
8898,1267,Meet the Robinsons,71.965,2007-03-23
8899,512200,Jumanji: The Next Level,53.371,2019-12-04
8900,1267,Meet the Robinsons,71.965,2007-03-23
8901,512200,Jumanji: The Next Level,53.371,2019-12-04
8902,11205,Wheels on Meals,20.884,1984-08-17
8903,425134,How to Be a Latin Lover,25.621,2017-03-06
8904,423646,In the Fade,13.015,2017-11-23
8905,400136,Resident Evil: Vendetta,23.506,2017-05-27
8906,210479,Locke,11.862,2014-04-10
8907,19204,The Beyond,20.105,1981-04-29
8908,699102,A Week Away,10.929,2021-03-26
8909,110415,Snowpiercer,37.852,2013-08-01
8910,974931,Totally Killer,23.823,2023-09-28
8911,930921,Strangeness,5.751,2022-10-27
8912,592834,My Spy,30.839,2020-01-09
8913,322125,A Perfect Man,6.851,2015-03-18
8914,227973,The Peanuts Movie,23.834,2015-11-05
8915,11561,Sleeper,10.902,1973-12-17
8916,10776,Little Shop of Horrors,21.33,1986-12-19
8917,541134,The Good Nurse,17.413,2022-10-19
8918,310593,Youth,20.422,2015-05-20
8919,17965,The Abominable Dr. Phibes,11.804,1971-05-18
8920,9362,Tremors,46.194,1990-01-19
8921,178682,The Wizards Return: Alex vs. Alex,11.501,2013-06-01
8922,13253,Futurama: Bender's Game,22.511,2008-11-03
8923,6471,The Jerk,16.051,1979-12-14
8924,454652,Colette,16.016,2018-09-21
8925,437109,The Villainess,24.217,2017-06-08
8926,20762,The Substitute,12.189,1996-04-19
8927,6418,Hotel Chevalier,11.189,2007-10-26
8928,1808,Velvet Goldmine,12.907,1998-08-28
8929,291984,The Death & Life of John F. Donovan,12.083,2019-03-13
8930,226857,Endless Love,22.828,2014-02-12
8931,33914,Frankenweenie,11.981,1984-12-14
8932,22494,Frequently Asked Questions About Time Travel,14.808,2009-04-24
8933,9663,Starman,17.219,1984-12-13
8934,2295,Clerks II,13.614,2006-07-21
8935,2196,Death at a Funeral,16.855,2007-08-17
8936,727745,The Kissing Booth 3,35.258,2021-08-11
8937,642208,Supernova,16.755,2020-11-20
8938,537055,Wonder Woman: Bloodlines,13.197,2019-10-04
8939,68726,Pacific Rim,77.012,2013-07-11
8940,68726,Pacific Rim,77.012,2013-07-11
8941,68341,Cold Fish,16.157,2011-01-29
8942,13497,Drumline,25.291,2002-12-13
8943,12187,Heart and Souls,19.144,1993-08-13
8944,4193,Evil Under the Sun,13.78,1982-03-05
8945,25508,Cat People,25.112,1942-12-05
8946,17578,The Adventures of Tintin,27.287,2011-10-24
8947,9692,The Woodsman,10.319,2004-12-24
8948,2322,Sneakers,66.178,1992-09-09
8949,470229,Summer of 84,17.554,2018-08-10
8950,131634,The Hunger Games: Mockingjay - Part 2,63.489,2015-11-18
8951,19933,The Brave Little Toaster,14.492,1987-07-09
8952,308,Broken Flowers,17.905,2005-07-31
8953,531876,The Outpost,17.615,2020-06-24
8954,390043,The Hitman's Bodyguard,39.093,2017-08-16
8955,936,The Pink Panther,24.586,1963-12-18
8956,547,The Horse Whisperer,16.263,1998-02-01
8957,833425,No Exit,29.926,2022-02-24
8958,51162,Winnie the Pooh,25.576,2011-04-06
8959,11076,Fly Away Home,18.402,1996-09-13
8960,1371,Rocky III,39.087,1982-05-28
8961,10218,Swingers,16.771,1996-10-18
8962,1770,Michael Collins,17.026,1996-10-25
8963,514207,Invasion,24.303,2020-02-27
8964,13939,Death Wish,17.312,1974-07-24
8965,10443,Fearless,10.979,1993-10-15
8966,10083,No Way Out,26.358,1987-08-14
8967,9667,The Jacket,12.158,2005-03-04
8968,718633,Bruised,10.546,2020-09-12
8969,513347,Flavors of Youth,13.676,2018-08-04
8970,297802,Aquaman,69.846,2018-12-07
8971,221902,"Two Days, One Night",11.294,2014-05-21
8972,18444,Swiss Family Robinson,13.779,1960-12-21
8973,1008409,The Bikeriders,85.408,2024-06-19
8974,526050,Little,21.984,2019-04-04
8975,426865,UFO,16.821,2018-09-04
8976,19494,Nine to Five,15.63,1980-12-18
8977,14746,Streets of Fire,14.735,1984-06-01
8978,8009,Highlander,34.087,1986-03-07
8979,7291,36th Precinct,11.581,2004-11-24
8980,710,GoldenEye,41.358,1995-11-16
8981,602,Independence Day,42.21,1996-06-25
8982,587301,School Life,9.782,2019-08-28
8983,473072,2036: Nexus Dawn,18.682,2017-08-30
8984,449992,The Night Comes for Us,28.335,2018-10-05
8985,323372,The Corpse of Anna Fritz,28.547,2015-03-15
8986,31175,Soul Kitchen,13.533,2009-09-09
8987,17845,Loft,15.005,2008-10-21
8988,13931,Mike's New Car,19.261,2002-05-24
8989,11477,Common Wealth,11.943,2000-09-29
8990,10779,The Frighteners,20.238,1996-07-18
8991,10423,Dragon: The Bruce Lee Story,27.747,1993-05-07
8992,1951,Manderlay,14.429,2005-06-03
8993,254,King Kong,56.779,2005-12-12
8994,399402,Hunter Killer,41.753,2018-10-19
8995,196254,Barbie Mariposa & the Fairy Princess,25.025,2013-08-25
8996,83542,Cloud Atlas,30.818,2012-10-26
8997,48769,Gramps Is in the Resistance,12.656,1983-10-26
8998,25195,Leap Year,32.7,2010-01-08
8999,11393,The Natural,24.78,1984-05-11
9000,508101,Plus One,13.096,2019-06-14
9001,340684,Those People,8.339,2015-05-16
9002,18254,Reds,16.984,1981-12-25
9003,2259,The House of the Spirits,27.281,1993-10-21
9004,437342,The First Omen,157.613,2024-04-03
9005,51999,Perfect Sense,16.464,2011-09-29
9006,10934,Under the Tuscan Sun,14.874,2003-09-20
9007,13416,Friday Night Lights,15.166,2004-10-08
9008,1102776,AKA,32.627,2023-04-28
9009,846867,Mad God,19.311,2021-09-17
9010,59967,Looper,24.394,2012-09-26
9011,33196,Tidal Wave,23.939,2009-07-22
9012,12476,The Hidden,25.984,1987-10-30
9013,7305,Alive,19.783,1993-01-15
9014,805327,Look Both Ways,19.705,2022-08-16
9015,252822,In Order of Disappearance,16.262,2014-02-21
9016,64688,21 Jump Street,41.495,2012-03-14
9017,10937,Barfly,14.667,1987-09-02
9018,31997,Saboteur,11.994,1942-04-24
9019,21946,Counter Investigation,9.903,2007-03-07
9020,17979,A Christmas Carol,35.395,2009-11-04
9021,13785,Best in Show,16.787,2000-09-29
9022,249,The War of the Roses,20.394,1989-12-08
9023,1020006,Priscilla,31.563,2023-10-27
9024,556694,Three Thousand Years of Longing,38.399,2022-08-24
9025,513310,Boss Level,21.666,2021-02-19
9026,360784,Hidden,34.288,2015-09-15
9027,337170,American Made,40.089,2017-08-18
9028,242090,The One I Love,14.578,2014-08-08
9029,11018,Year of the Dragon,16.338,1985-08-16
9030,9942,Major League,14.148,1989-02-16
9031,245473,Cloud 9,12.488,2014-01-17
9032,133121,Resident Evil: Damnation,34.285,2012-09-25
9033,91010,Game Change,10.973,2012-02-28
9034,467956,The Professor,17.414,2018-05-17
9035,171372,Frank,10.365,2014-05-09
9036,57214,Project X,72.939,2012-03-01
9037,9602,Coming to America,50.609,1988-06-29
9038,9003,Hellraiser,30.894,1987-09-11
9039,2023,Hidalgo,15.983,2004-02-04
9040,777245,Women Talking,14.419,2022-12-23
9041,432087,Back to Burgundy,14.348,2017-06-14
9042,342672,4th Man Out,11.799,2015-05-26
9043,256591,Focus,55.943,2015-02-25
9044,9359,Maverick,22.198,1994-05-20
9045,232672,Blended,59.215,2014-05-21
9046,177888,Teen Beach Movie,22.022,2013-08-07
9047,17360,Escape to Victory,21.409,1981-06-17
9048,8882,Gomorrah,12.507,2008-05-16
9049,337339,The Fate of the Furious,74.475,2017-04-12
9050,296524,Deepwater Horizon,40.192,2016-09-28
9051,3472,Dirty Pretty Things,13.948,2002-09-05
9052,760883,Blood Red Sky,25.047,2021-07-23
9053,82424,Small Fry,13.591,2011-11-23
9054,22373,Saturn in Opposition,7.361,2007-02-23
9055,9263,Now and Then,19.813,1995-10-20
9056,317560,Carrie Pilby,14.534,2017-03-31
9057,9762,Step Up,25.284,2006-08-11
9058,337401,Mulan,67.037,2020-09-04
9059,153158,Underdogs,43.55,2013-07-18
9060,10323,Clash of the Titans,27.351,1981-06-12
9061,4012,The Believer,21.669,2001-08-23
9062,181886,Enemy,29.517,2014-03-14
9063,9344,Kids,13.988,1995-07-28
9064,846,The X Files,19.622,1998-06-19
9065,85889,Filth,9.469,2013-09-23
9066,10858,Nixon,12.881,1995-12-22
9067,22947,Up in the Air,21.349,2009-12-04
9068,2163,Breakdown,19.816,1997-05-02
9069,532865,The Dig,10.934,2021-01-14
9070,527729,Asterix: The Secret of the Magic Potion,15.979,2018-05-12
9071,14367,Adventures in Babysitting,22.439,1987-07-01
9072,400155,Hotel Transylvania 3: Summer Vacation,63.356,2018-06-28
9073,168903,Barbie in the Pink Shoes,12.915,2013-02-14
9074,2469,Tie Me Up! Tie Me Down!,13.386,1990-01-22
9075,1246,Rocky Balboa,53.897,2006-12-20
9076,241771,Beyond the Lights,17.805,2014-11-14
9077,34205,Halloweentown II: Kalabar's Revenge,21.344,2001-10-12
9078,13179,Tinker Bell,50.808,2008-09-11
9079,1934,Shakespeare in Love,16.947,1998-12-11
9080,635910,The Last Voyage of the Demeter,57.647,2023-08-09
9081,82507,Sinister,37.454,2012-03-29
9082,15805,Batman & Mr. Freeze: SubZero,19.161,1998-02-11
9083,9591,That Thing You Do!,14.219,1996-10-04
9084,739993,Metal Lords,16.618,2022-04-08
9085,604578,Spontaneous,12.17,2020-10-02
9086,393457,Fences,34.244,2016-12-16
9087,278927,The Jungle Book,49.742,2016-04-07
9088,11170,We Are Marshall,16.319,2006-12-12
9089,384018,Fast & Furious Presents: Hobbs & Shaw,101.775,2019-08-01
9090,8052,Hard Eight,10.372,1997-02-28
9091,7551,Déjà Vu,28.583,2006-11-22
9092,6399,Who Finds a Friend Finds a Treasure,12.993,1981-12-09
9093,1824,50 First Dates,43.384,2004-02-13
9094,629015,Shut In,15.662,2022-03-24
9095,55292,Shaolin,14.319,2011-01-20
9096,34463,Three Little Pigs,15.774,1933-05-27
9097,21506,Noroi: The Curse,13.221,2005-08-20
9098,13909,She Wore a Yellow Ribbon,14.689,1949-10-22
9099,11879,Near Dark,15.581,1987-10-02
9100,11873,The Color of Money,15.96,1986-10-17
9101,9567,Tears of the Sun,36.616,2003-03-07
9102,445629,Fighting with My Family,25.87,2019-02-14
9103,127560,The Railway Man,20.101,2013-12-02
9104,14831,Help!,11.818,1965-07-29
9105,10015,Heartbreak Ridge,20.635,1986-12-05
9106,1921,Sweet November,13.091,2001-02-16
9107,524434,Eternals,59.331,2021-11-03
9108,265189,Force Majeure,12.85,2014-08-15
9109,10258,The Madagascar Penguins in a Christmas Caper,13.54,2005-09-23
9110,9476,A Knight's Tale,27.567,2001-05-11
9111,2140,Kiss of the Dragon,28.494,2001-07-06
9112,1648,Bill & Ted's Excellent Adventure,19.759,1989-02-17
9113,258216,Nymphomaniac: Vol. I,12.323,2013-12-25
9114,12268,The Pink Panther Strikes Again,17.008,1976-12-15
9115,11087,The Hand that Rocks the Cradle,20.157,1992-01-10
9116,9871,Ginger Snaps,16.994,2000-12-11
9117,7874,Black Snake Moan,15.586,2006-12-31
9118,3683,Flags of Our Fathers,20.283,2006-10-18
9119,539651,Don't Let Go,18.228,2019-08-30
9120,7874,Black Snake Moan,15.586,2006-12-31
9121,3683,Flags of Our Fathers,20.283,2006-10-18
9122,258216,Nymphomaniac: Vol. I,12.323,2013-12-25
9123,72976,Lincoln,20.189,2012-11-09
